flux_campaign,day,Date,time,RECORD,SiteOutput,chamber,line,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
4,1,22/02/2014,7:58:40 AM,3158,10,3,samp,150.5,437.6907,4.919383,19.99851,400.0013,443.6937,54.71773,195.5193,100,447.4436,4.948011,-10.84988
4,1,22/02/2014,7:59:00 AM,3159,11,8,ref,150.5,411.4764,4.631169,20.00478,400.0007,441.2631,105.9577,195.5772,100,421.0011,4.660872,-9.729554
4,1,22/02/2014,7:59:20 AM,3160,12,8,samp,150.5,423.4559,4.760637,20.00093,400.0005,441.3254,104.0299,195.7016,100,433.0987,4.789995,-10.72261
4,1,22/02/2014,7:59:40 AM,3161,15,9,ref,150.5,413.7176,4.655052,19.99749,400.0002,442.0521,89.01005,195.4671,100,423.3232,4.685323,-9.99515
4,1,22/02/2014,8:00:00 AM,3162,16,9,samp,150.5,437.0845,4.911468,19.99244,400.0011,441.6431,97.82011,195.6161,100,446.8319,4.940168,-11.06564
4,1,22/02/2014,8:00:20 AM,3163,13,10,ref,150.5,410.4634,4.619644,19.99785,400.0005,442.4072,80.64429,195.4811,100,419.9744,4.649328,-9.767228
4,1,22/02/2014,8:00:40 AM,3164,14,10,samp,150.5,427.9814,4.811342,19.99889,400.0224,441.6211,97.85905,195.5847,100,437.656,4.840471,-10.70764
4,1,22/02/2014,8:01:00 AM,3165,5,4,ref,150.5,411.7251,4.633406,19.99557,400.0008,442.006,89.52444,195.4277,100,421.2917,4.66353,-9.848125
4,1,22/02/2014,8:01:20 AM,3166,6,4,samp,150.5,423.744,4.763567,19.9933,399.9992,442.8718,69.40073,195.4664,100,433.396,4.792992,-10.78286
4,1,22/02/2014,8:01:40 AM,3167,17,11,ref,150.5,408.3189,4.596043,20.00361,400.0029,441.5744,98.85592,195.4538,100,417.8521,4.626248,-9.678337
4,1,22/02/2014,8:02:00 AM,3168,18,11,samp,150.5,425.3355,4.780017,20.00715,400.0001,441.9145,91.16672,195.4268,100,434.9921,4.809283,-11.06235
4,1,22/02/2014,8:02:20 AM,3169,9,3,ref,150.5,418.0918,4.703421,20.00448,399.9996,442.1909,84.00867,195.3786,100,427.6876,4.732909,-10.14553
4,1,22/02/2014,8:02:40 AM,3170,10,3,samp,150.5,434.7102,4.886261,20.00099,399.9993,443.5775,54.74025,195.3584,100,444.4414,4.915028,-10.80625
4,1,22/02/2014,8:03:00 AM,3171,11,8,ref,150.5,416.6316,4.687588,20.00471,400.0016,441.1351,105.9576,195.448,100,426.2399,4.717486,-10.01979
4,1,22/02/2014,8:03:20 AM,3172,12,8,samp,150.5,420.707,4.729263,19.99866,400.0017,441.1864,104.0488,195.5266,100,430.3295,4.758776,-10.8456
4,1,22/02/2014,8:03:40 AM,3173,3,cal1,ref,150.5,761.1898,8.31872,19.99735,400.0265,460.5129,140.5346,194.9378,100,773.3775,8.330946,-36.45344
4,1,22/02/2014,8:04:00 AM,3174,4,cal2,ref,150.5,313.7575,3.440361,20.00176,400.0066,461.803,140.7671,195.214,100,322.5789,3.476116,-36.10829
4,1,22/02/2014,8:04:20 AM,3175,15,9,ref,150.5,408.4958,4.597503,19.99445,399.9928,443.9774,89.03782,195.2889,100,418.0758,4.629255,-9.564953
4,1,22/02/2014,8:04:40 AM,3176,16,9,samp,150.5,433.2668,4.868424,20.00115,399.9975,442.6104,97.85812,195.4045,100,443.0298,4.898939,-10.90281
4,1,22/02/2014,8:05:00 AM,3177,13,10,ref,150.5,405.4913,4.563898,20.00328,400.1563,442.8202,80.52782,195.3808,100,415.0629,4.595961,-9.55048
4,1,22/02/2014,8:05:20 AM,3178,14,10,samp,150.5,424.7665,4.77501,20.00065,399.9989,441.7211,97.87129,195.3398,100,434.4656,4.805909,-10.55855
4,1,22/02/2014,8:05:40 AM,3179,5,4,ref,150.5,406.0776,4.569434,20.00158,399.9998,441.9523,89.58499,195.2201,100,415.6545,4.601548,-9.757727
4,1,22/02/2014,8:06:00 AM,3180,6,4,samp,150.5,421.1841,4.734253,20.00058,400.0002,442.7925,69.4168,195.2839,100,430.8573,4.765406,-10.68092
4,1,22/02/2014,8:06:20 AM,3181,17,11,ref,150.5,406.7562,4.577362,20.00266,399.9988,441.3873,98.87057,195.2751,100,416.3314,4.609264,-9.710101
4,1,22/02/2014,8:06:40 AM,3182,18,11,samp,150.5,421.889,4.739182,20.00184,399.9993,441.7548,91.20601,195.2505,100,431.5685,4.77035,-11.2864
4,1,22/02/2014,8:07:00 AM,3183,9,3,ref,150.5,413.4322,4.651334,19.99757,399.9989,442.0117,84.054,195.245,100,423.0269,4.682668,-9.862859
4,1,22/02/2014,8:07:20 AM,3184,10,3,samp,150.5,429.8809,4.832463,19.99952,399.9976,443.4364,54.82687,195.2746,100,439.6165,4.863118,-10.51143
4,1,22/02/2014,8:07:40 AM,3185,11,8,ref,150.5,412.7241,4.643761,20.00375,399.9976,441.0037,106.0202,195.3581,100,422.2902,4.674739,-9.815042
4,1,22/02/2014,8:08:00 AM,3186,12,8,samp,150.5,418.6646,4.70528,19.99865,400.0016,441.0739,104.0711,195.5412,100,428.315,4.736467,-10.85227
4,1,22/02/2014,8:08:20 AM,3187,15,9,ref,150.5,405.8821,4.567904,19.99519,399.9969,441.8085,89.01761,195.3605,100,415.4392,4.5998,-9.620896
4,1,22/02/2014,8:08:40 AM,3188,16,9,samp,150.5,429.4173,4.825525,20.00194,399.9961,441.4117,97.9157,195.518,100,439.1498,4.856218,-10.86519
4,1,22/02/2014,8:09:00 AM,3189,13,10,ref,150.5,404.3322,4.550034,20.0042,399.9983,442.1889,80.64519,195.408,100,413.8686,4.581948,-9.720921
4,1,22/02/2014,8:09:20 AM,3190,14,10,samp,150.5,422.0633,4.74449,20.00282,399.9979,441.418,97.85225,195.5284,100,431.7439,4.775561,-10.60848
4,1,22/02/2014,8:09:40 AM,3191,5,4,ref,150.5,409.2758,4.604928,20.00007,400.0004,441.8285,89.55853,195.42,100,418.8525,4.636616,-9.829823
4,1,22/02/2014,8:10:00 AM,3192,6,4,samp,150.5,418.7557,4.706248,20.00195,399.9988,442.7357,69.33238,195.4866,100,428.4109,4.737536,-10.85049
4,1,22/02/2014,8:10:20 AM,3193,17,11,ref,150.5,403.7389,4.54403,19.99779,399.9987,441.384,98.82163,195.4379,100,413.2552,4.575782,-9.585605
4,1,22/02/2014,8:10:40 AM,3194,18,11,samp,150.5,419.8291,4.716207,19.9995,400.0016,441.7527,91.13699,195.4353,100,429.4975,4.74749,-11.27974
4,1,22/02/2014,8:11:00 AM,3195,9,3,ref,150.5,409.7105,4.609889,20.00001,400.0025,442.0176,83.98971,195.3923,100,419.287,4.641456,-9.823133
4,1,22/02/2014,8:11:20 AM,3196,10,3,samp,150.5,425.3095,4.781567,19.99743,400.0001,443.4081,54.91095,195.3387,100,435.0085,4.812426,-10.4535
4,1,22/02/2014,8:11:40 AM,3197,11,8,ref,150.5,408.6732,4.598304,20.00091,399.9985,440.9651,105.951,195.4657,100,418.2497,4.630039,-9.809103
4,1,22/02/2014,8:12:00 AM,3198,12,8,samp,150.5,415.2457,4.666763,19.99863,400.0026,441.0107,104.0189,195.5672,100,424.8703,4.698164,-10.89635
4,1,22/02/2014,8:12:20 AM,3199,3,cal1,ref,150.5,761.2639,8.317456,19.99961,400.024,460.3938,140.5841,194.9772,100,773.4861,8.332188,-36.44506
4,1,22/02/2014,8:12:40 AM,3200,4,cal2,ref,150.5,313.7375,3.43904,19.9985,400.0066,461.6703,140.2197,195.2489,100,322.6031,3.476047,-36.19976
4,1,22/02/2014,8:13:00 AM,3201,15,9,ref,150.5,405.0014,4.557244,20.0004,399.9943,443.824,88.99097,195.3275,100,414.5519,4.590437,-9.521708
4,1,22/02/2014,8:13:20 AM,3202,16,9,samp,150.5,424.5385,4.770919,20.00218,399.9929,442.4563,97.88372,195.4318,100,434.2277,4.8031,-10.59518
4,1,22/02/2014,8:13:40 AM,3203,13,10,ref,150.5,397.8029,4.478576,20.00189,399.9989,442.6734,80.59776,195.3627,100,407.3033,4.512128,-9.091907
4,1,22/02/2014,8:14:00 AM,3204,14,10,samp,150.5,418.7814,4.707669,20.00109,399.9965,441.5992,97.80793,195.5079,100,428.4318,4.740141,-10.3547
4,1,22/02/2014,8:14:20 AM,3205,5,4,ref,150.5,407.2104,4.581542,19.99748,399.998,441.8536,89.58127,195.3344,100,416.766,4.614533,-9.611892
4,1,22/02/2014,8:14:40 AM,3206,6,4,samp,150.5,416.699,4.68206,19.99931,399.9976,442.6837,69.34321,195.4971,100,426.3306,4.71462,-10.83194
4,1,22/02/2014,8:15:00 AM,3207,17,11,ref,150.5,403.2924,4.538524,19.9978,399.9966,441.302,98.86401,195.4348,100,412.8115,4.571594,-9.428703
4,1,22/02/2014,8:15:20 AM,3208,18,11,samp,150.5,417.2618,4.68676,19.99316,399.9981,441.6393,91.12959,195.4769,100,426.8972,4.71936,-11.15163
4,1,22/02/2014,8:15:40 AM,3209,9,3,ref,150.5,414.0868,4.657814,20.00172,399.9991,441.912,83.96243,195.5108,100,423.7211,4.69075,-9.779232
4,1,22/02/2014,8:16:00 AM,3210,10,3,samp,150.5,420.2199,4.724797,20.00178,399.9986,443.3284,54.76486,195.4984,100,429.88,4.757233,-10.13233
4,1,22/02/2014,8:16:20 AM,3211,11,8,ref,150.5,404.4652,4.551154,20.00645,400.0007,440.8724,105.9283,195.634,100,413.9725,4.583979,-9.530366
4,1,22/02/2014,8:16:40 AM,3212,12,8,samp,150.5,412.8735,4.638973,20.00442,400.0001,440.9451,103.9445,195.7956,100,422.4911,4.671881,-10.89109
4,1,22/02/2014,8:17:00 AM,3213,15,9,ref,150.5,408.4149,4.594786,19.99851,399.9984,441.6726,88.965,195.5546,100,417.998,4.627942,-9.661798
4,1,22/02/2014,8:17:20 AM,3214,16,9,samp,150.5,420.3503,4.724805,19.99637,399.9998,441.2846,97.8283,195.6396,100,430.0027,4.757138,-10.43462
4,1,22/02/2014,8:17:40 AM,3215,13,10,ref,150.5,403.1539,4.536824,19.99572,400.0015,442.027,80.59819,195.5377,100,412.6981,4.57021,-9.456507
4,1,22/02/2014,8:18:00 AM,3216,14,10,samp,150.5,416.9198,4.687106,19.99956,400.0008,441.2813,97.70814,195.6928,100,426.5518,4.719691,-10.28127
4,1,22/02/2014,8:18:20 AM,3217,5,4,ref,150.5,402.4109,4.528383,19.9992,400,441.7146,89.55255,195.4672,100,411.9608,4.561894,-9.489033
4,1,22/02/2014,8:18:40 AM,3218,6,4,samp,150.5,414.9742,4.662656,19.99181,400.0005,442.602,69.28446,195.5924,100,424.596,4.695349,-10.85072
4,1,22/02/2014,8:19:00 AM,3219,17,11,ref,150.5,401.1508,4.5149,20.00976,400.0016,441.2516,98.77556,195.4631,100,410.6644,4.548226,-9.339368
4,1,22/02/2014,8:19:20 AM,3220,18,11,samp,150.5,415.4504,4.665514,20.00045,400.0028,441.619,91.08807,195.4657,100,425.07,4.698169,-11.36028
4,1,22/02/2014,8:19:40 AM,3221,9,3,ref,150.5,404.5865,4.552514,20.00246,400.0004,441.8816,83.9637,195.4178,100,414.1005,4.585397,-9.53046
4,1,22/02/2014,8:20:00 AM,3222,10,3,samp,150.5,416.6271,4.68539,19.99698,400,443.2984,54.90049,195.4112,100,426.2683,4.718072,-9.962997
4,1,22/02/2014,8:20:20 AM,3223,11,8,ref,150.5,402.0858,4.525024,20.00142,399.9999,440.8486,105.9253,195.5037,100,411.6046,4.55827,-9.419539
4,1,22/02/2014,8:20:40 AM,3224,12,8,samp,150.5,412.4633,4.633429,20.00295,399.9983,440.9525,103.9825,195.6922,100,422.0722,4.666353,-11.08102
4,1,22/02/2014,8:21:00 AM,3225,3,cal1,ref,150.5,761.3269,8.317318,20.00128,400.0217,460.3188,140.6592,195.0686,100,773.4647,8.333332,-36.28618
4,1,22/02/2014,8:21:20 AM,3226,4,cal2,ref,150.5,313.7087,3.438811,19.99736,400.003,461.6283,139.6544,195.3999,100,322.5931,3.477151,-35.86366
4,1,22/02/2014,8:21:40 AM,3227,15,9,ref,150.5,402.2602,4.526409,20.00027,399.9914,443.7727,88.97865,195.5379,100,411.8084,4.560054,-9.522475
4,1,22/02/2014,8:22:00 AM,3228,16,9,samp,150.5,415.4462,4.670274,19.99937,399.992,442.4157,97.83943,195.648,100,425.0882,4.703253,-10.33274
4,1,22/02/2014,8:22:20 AM,3229,13,10,ref,150.5,397.8934,4.478323,19.99563,399.9966,442.6803,80.56753,195.6335,100,407.3806,4.511858,-9.339147
4,1,22/02/2014,8:22:40 AM,3230,14,10,samp,150.5,414.4646,4.659282,20.00382,399.9975,441.6264,97.71693,195.841,100,424.0994,4.692314,-10.33257
4,1,22/02/2014,8:23:00 AM,3231,5,4,ref,150.5,405.6001,4.56379,19.9972,399.9991,441.9022,89.45866,195.6518,100,415.1476,4.596999,-9.528843
4,1,22/02/2014,8:23:20 AM,3232,6,4,samp,150.5,412.8616,4.638535,19.99952,400.0013,442.7308,69.23962,195.7611,100,422.4781,4.671567,-10.92706
4,1,22/02/2014,8:23:40 AM,3233,17,11,ref,150.5,402.2676,4.527132,20.00854,399.9993,441.3243,98.67072,195.6919,100,411.8198,4.560853,-9.376217
4,1,22/02/2014,8:24:00 AM,3234,18,11,samp,150.5,412.742,4.634798,19.99577,399.9999,441.7115,90.94695,195.6998,100,422.3518,4.66788,-11.41223
4,1,22/02/2014,8:24:20 AM,3235,9,3,ref,150.5,404.7987,4.554788,19.99406,400.0011,441.9869,83.91769,195.657,100,414.3596,4.58823,-9.538316
4,1,22/02/2014,8:24:40 AM,3236,10,3,samp,150.5,413.9036,4.654965,19.99461,399.9996,443.3621,54.83849,195.641,100,423.5234,4.687921,-9.914349
4,1,22/02/2014,8:25:00 AM,3237,11,8,ref,150.5,400.5338,4.507753,20.00272,400.0002,440.9338,105.8598,195.7172,100,410.0499,4.541282,-9.369499
4,1,22/02/2014,8:25:20 AM,3238,12,8,samp,150.5,412.0432,4.627654,19.9996,400.0025,441.015,103.903,195.8897,100,421.6419,4.660675,-11.27628
4,1,22/02/2014,8:25:40 AM,3239,15,9,ref,150.5,407.443,4.583834,20.00485,400.0011,441.7256,88.92017,195.598,100,417.037,4.617323,-9.657212
4,1,22/02/2014,8:26:00 AM,3240,16,9,samp,150.5,412.0292,4.632468,19.99924,400.0035,441.3295,97.841,195.6373,100,421.6418,4.665564,-10.23906
4,1,22/02/2014,8:26:20 AM,3241,13,10,ref,150.5,395.9299,4.456978,19.99907,399.9997,442.0844,80.51595,195.5552,100,405.392,4.49051,-9.189632
4,1,22/02/2014,8:26:40 AM,3242,14,10,samp,150.5,412.8077,4.640494,20.00297,399.9993,441.3008,97.73787,195.7462,100,422.4288,4.673558,-10.39013
4,1,22/02/2014,8:27:00 AM,3243,5,4,ref,150.5,399.949,4.501297,19.99672,400,441.73,89.48866,195.563,100,409.4661,4.534846,-9.363101
4,1,22/02/2014,8:27:20 AM,3244,6,4,samp,150.5,411.5363,4.623689,19.99965,399.9994,442.6171,69.22588,195.6735,100,421.1425,4.656805,-10.92581
4,1,22/02/2014,8:27:40 AM,3245,17,11,ref,150.5,400.0088,4.502526,20.00244,399.9996,441.2809,98.66248,195.5828,100,409.5169,4.536008,-9.232384
4,1,22/02/2014,8:28:00 AM,3246,18,11,samp,150.5,411.5269,4.621355,19.9964,399.9986,441.6521,90.92422,195.6574,100,421.1301,4.654476,-11.39138
4,1,22/02/2014,8:28:20 AM,3247,9,3,ref,150.5,407.0715,4.579991,20.00221,400.0003,441.9286,83.87424,195.6632,100,416.6362,4.613206,-9.588153
4,1,22/02/2014,8:28:40 AM,3248,10,3,samp,150.5,411.9946,4.634025,19.99708,399.9986,443.3437,54.77803,195.6868,100,421.6018,4.667054,-9.828848
4,1,22/02/2014,8:29:00 AM,3249,11,8,ref,150.5,398.3778,4.484062,20.00222,399.9977,440.934,105.8347,195.795,100,407.8944,4.517878,-9.26691
4,1,22/02/2014,8:29:20 AM,3250,12,8,samp,150.5,411.2134,4.618105,20.00089,399.9968,441.0282,103.7768,196.044,100,420.8111,4.651217,-11.3344
4,1,22/02/2014,8:29:40 AM,3251,3,cal1,ref,150.5,761.3959,8.319588,20.00141,400.022,460.3994,140.7667,195.3515,100,773.4797,8.335704,-36.03064
4,1,22/02/2014,8:30:00 AM,3252,4,cal2,ref,150.5,313.7374,3.439387,19.99909,400.008,461.68,138.9402,195.6604,100,322.65,3.477969,-35.80708
4,1,22/02/2014,8:30:20 AM,3253,15,9,ref,150.5,395.6634,4.454275,19.99671,399.9916,443.8011,88.87881,195.783,100,405.1131,4.487128,-9.254807
4,1,22/02/2014,8:30:40 AM,3254,16,9,samp,150.5,409.7637,4.607267,20.00466,399.9927,442.4322,97.76804,195.875,100,419.3192,4.63948,-10.32077
4,1,22/02/2014,8:31:00 AM,3255,13,10,ref,150.5,392.5871,4.42063,19.99804,399.9998,442.6343,80.46464,195.8331,100,402.0374,4.453934,-9.059973
4,1,22/02/2014,8:31:20 AM,3256,14,10,samp,150.5,411.4267,4.625639,20.00227,399.9969,441.5851,97.66054,195.9471,100,420.9993,4.657815,-10.37492
4,1,22/02/2014,8:31:40 AM,3257,5,4,ref,150.5,396.5014,4.463613,19.9945,399.9991,441.8173,89.38559,195.7226,100,405.961,4.496472,-9.265088
4,1,22/02/2014,8:32:00 AM,3258,6,4,samp,150.5,410.8055,4.614927,19.99656,400.002,442.6391,69.13889,195.8594,100,420.3754,4.647172,-11.17049
4,1,22/02/2014,8:32:20 AM,3259,17,11,ref,150.5,393.7057,4.432968,20.00479,399.9992,441.2561,98.68235,195.6965,100,403.1504,4.466045,-9.108684
4,1,22/02/2014,8:32:40 AM,3260,18,11,samp,150.5,410.3523,4.607483,19.99412,400.0036,441.5985,90.9202,195.7045,100,419.9178,4.639757,-11.6726
4,1,22/02/2014,8:33:00 AM,3261,9,3,ref,150.5,400.363,4.505754,20.00388,400.0009,441.8566,83.84433,195.6694,100,409.8393,4.53828,-9.51581
4,1,22/02/2014,8:33:20 AM,3262,10,3,samp,150.5,409.3725,4.604403,19.9933,399.9996,443.2153,54.87729,195.6452,100,418.9277,4.63666,-9.997955
4,1,22/02/2014,8:33:40 AM,3263,11,8,ref,150.5,396.9719,4.468338,20.00133,400.0001,440.7916,105.8006,195.7606,100,406.3871,4.500707,-9.371349
4,1,22/02/2014,8:34:00 AM,3264,12,8,samp,150.5,408.5315,4.587712,19.99653,399.9992,440.884,103.7696,195.9737,100,418.0765,4.620041,-11.53793
4,1,22/02/2014,8:34:20 AM,3265,15,9,ref,150.5,393.7502,4.432767,19.99699,400.0005,441.5925,88.91981,195.7002,100,403.201,4.465933,-9.258214
4,1,22/02/2014,8:34:40 AM,3266,16,9,samp,150.5,407.9414,4.586563,19.99719,399.9993,441.2017,97.8428,195.7196,100,417.4884,4.618904,-10.38916
4,1,22/02/2014,8:35:00 AM,3267,13,10,ref,150.5,390.4072,4.395918,19.99797,399.9975,441.958,80.51323,195.7451,100,399.7953,4.428813,-9.123507
4,1,22/02/2014,8:35:20 AM,3268,14,10,samp,150.5,409.3939,4.602894,20.00154,400.0007,441.1589,97.60892,195.9372,100,418.9464,4.635155,-10.36358
4,1,22/02/2014,8:35:40 AM,3269,5,4,ref,150.5,393.1459,4.426305,20.0004,399.9977,441.6007,89.40441,195.745,100,402.5813,4.45938,-9.189104
4,1,22/02/2014,8:36:00 AM,3270,6,4,samp,150.5,409.1503,4.596286,20.00143,399.9991,442.5081,69.11588,195.935,100,418.7077,4.628635,-11.19225
4,1,22/02/2014,8:36:20 AM,3271,17,11,ref,150.5,392.7216,4.421686,19.99944,399.9962,441.1604,98.59908,195.8189,100,402.1574,4.454792,-9.165089
4,1,22/02/2014,8:36:40 AM,3272,18,11,samp,150.5,408.3521,4.58535,19.99754,399.9971,441.5364,90.86761,195.8804,100,417.9073,4.617833,-11.61047
4,1,22/02/2014,8:37:00 AM,3273,9,3,ref,150.5,400.1015,4.503175,19.99863,399.9974,441.8055,83.79741,195.8783,100,409.6091,4.536083,-9.438907
4,1,22/02/2014,8:37:20 AM,3274,10,3,samp,150.5,408.0496,4.589968,19.99622,399.9972,443.2243,54.78359,195.8603,100,417.5971,4.622285,-9.922623
4,1,22/02/2014,8:37:40 AM,3275,11,8,ref,150.5,394.0714,4.436401,20.00374,400,440.7609,105.839,195.9126,100,403.5194,4.469448,-9.260674
4,1,22/02/2014,8:38:00 AM,3276,12,8,samp,150.5,409.3941,4.596621,20.00518,400.0012,440.8407,103.7297,196.1544,100,418.946,4.628897,-11.69881
4,1,22/02/2014,8:38:20 AM,3277,3,cal1,ref,150.5,761.1922,8.316307,20.00378,400.0255,460.226,140.6128,195.4282,100,773.205,8.330161,-36.32924
4,1,22/02/2014,8:38:40 AM,3278,4,cal2,ref,150.5,313.6801,3.438234,20.00252,400.0114,461.497,138.3271,195.6627,100,322.565,3.476228,-36.03597
4,1,22/02/2014,8:39:00 AM,3279,15,9,ref,150.5,393.3066,4.428131,19.99896,399.9922,443.6223,88.8886,195.7717,100,402.8331,4.462851,-9.037765
4,1,22/02/2014,8:39:20 AM,3280,16,9,samp,150.5,405.3468,4.557268,20.00401,399.9951,442.2393,97.7765,195.8031,100,414.9541,4.591284,-10.29917
4,1,22/02/2014,8:39:40 AM,3281,13,10,ref,150.5,392.672,4.421095,20.00179,399.9987,442.4611,80.42612,195.784,100,402.1977,4.455881,-9.022098
4,1,22/02/2014,8:40:00 AM,3282,14,10,samp,150.5,406.5093,4.570569,20.0029,400.0001,441.4195,97.61966,195.9416,100,416.1273,4.60459,-10.22915
4,1,22/02/2014,8:40:20 AM,3283,5,4,ref,150.5,393.2893,4.42738,19.99816,399.9998,441.6779,89.33046,195.7229,100,402.8168,4.462094,-9.165601
4,1,22/02/2014,8:40:40 AM,3284,6,4,samp,150.5,407.3553,4.575296,19.99297,399.9998,442.5119,69.06645,195.8975,100,416.9744,4.609196,-11.25174
4,1,22/02/2014,8:41:00 AM,3285,17,11,ref,150.5,390.8256,4.400559,20.00523,399.9983,441.1194,98.5696,195.761,100,400.3266,4.435307,-8.987661
4,1,22/02/2014,8:41:20 AM,3286,18,11,samp,150.5,404.604,4.542403,19.99998,399.9945,441.4509,90.81236,195.7657,100,414.2045,4.576499,-11.70074
4,1,22/02/2014,8:41:40 AM,3287,9,3,ref,150.5,395.9009,4.456563,19.99609,399.9968,441.7382,83.82586,195.798,100,405.436,4.491022,-9.184768
4,1,22/02/2014,8:42:00 AM,3288,10,3,samp,150.5,407.1736,4.579822,19.99389,400.1538,443.1302,54.76095,195.9112,100,416.8023,4.613814,-9.852731
4,1,22/02/2014,8:42:20 AM,3289,11,8,ref,150.5,393.9934,4.435698,20.00575,399.9992,440.7059,105.7887,195.9223,100,403.5216,4.470275,-9.0829
4,1,22/02/2014,8:42:40 AM,3290,12,8,samp,150.5,410.5936,4.608622,20.00132,400.0069,440.7616,103.7092,196.1814,100,420.2413,4.642486,-11.85267
4,1,22/02/2014,8:43:00 AM,3291,15,9,ref,150.5,392.4438,4.418993,19.99912,399.9995,441.4792,88.86266,195.9222,100,401.9589,4.453667,-8.926199
4,1,22/02/2014,8:43:20 AM,3292,16,9,samp,150.5,403.4658,4.536674,20.00515,399.9984,441.0761,97.73364,195.9902,100,413.0589,4.570836,-10.18599
4,1,22/02/2014,8:43:40 AM,3293,13,10,ref,150.5,389.1153,4.382071,19.99744,400.0009,441.8174,80.42404,195.9631,100,398.6234,4.417127,-8.832868
4,1,22/02/2014,8:44:00 AM,3294,14,10,samp,150.5,404.9366,4.553474,19.99705,400.0001,441.0385,97.55929,196.1433,100,414.5452,4.587591,-10.11965
4,1,22/02/2014,8:44:20 AM,3295,5,4,ref,150.5,391.0024,4.403171,20.00011,400.0042,441.4544,89.29905,195.9178,100,400.488,4.437688,-8.855181
4,1,22/02/2014,8:44:40 AM,3296,6,4,samp,150.5,405.5603,4.555621,19.99771,400.0002,442.3822,68.93929,196.1117,100,415.1743,4.589708,-11.16344
4,1,22/02/2014,8:45:00 AM,3297,17,11,ref,150.5,391.6401,4.410072,19.99648,400.0011,441.0325,98.4982,195.9182,100,401.1478,4.444772,-8.905704
4,1,22/02/2014,8:45:20 AM,3298,18,11,samp,150.5,401.9593,4.512813,19.99738,400.0005,441.3788,90.80989,195.8542,100,411.5461,4.547063,-11.7146
4,1,22/02/2014,8:45:40 AM,3299,9,3,ref,150.5,398.1106,4.481256,20.00254,399.9994,441.6477,83.77914,195.8635,100,407.6879,4.515918,-9.195211
4,1,22/02/2014,8:46:00 AM,3300,10,3,samp,150.5,405.8436,4.56494,20.00115,400.0004,443.045,54.81622,195.8103,100,415.4674,4.599072,-9.845011
4,1,22/02/2014,8:46:20 AM,3301,11,8,ref,150.5,391.9412,4.413134,19.99832,400.0004,440.5927,105.6972,195.9099,100,401.4572,4.447918,-8.968288
4,1,22/02/2014,8:46:40 AM,3302,12,8,samp,150.5,409.4882,4.596491,20.00228,400.0016,440.6902,103.6216,196.1464,100,419.1402,4.630505,-11.81343
4,1,22/02/2014,8:47:00 AM,3303,3,cal1,ref,150.5,761.1547,8.316877,20.00048,400.0258,460.0977,140.65,195.3793,100,773.3781,8.334092,-36.09049
4,1,22/02/2014,8:47:20 AM,3304,4,cal2,ref,150.5,313.6086,3.437932,20.00174,400.0117,461.3996,137.4816,195.6781,100,322.547,3.477054,-35.75281
4,1,22/02/2014,8:47:40 AM,3305,15,9,ref,150.5,392.397,4.418352,19.99776,399.9911,443.5379,88.79763,195.8497,100,401.9837,4.453234,-9.083737
4,1,22/02/2014,8:48:00 AM,3306,16,9,samp,150.5,401.1847,4.510627,19.99966,399.9927,442.1515,97.76298,195.8702,100,410.834,4.545053,-10.43909
4,1,22/02/2014,8:48:20 AM,3307,13,10,ref,150.5,390.9696,4.402516,19.99784,399.995,442.4337,80.3508,195.9328,100,400.5471,4.437481,-9.047554
4,1,22/02/2014,8:48:40 AM,3308,14,10,samp,150.5,403.1926,4.533812,20.00315,399.9989,441.3575,97.48936,196.1512,100,412.8564,4.568128,-10.28729
4,1,22/02/2014,8:49:00 AM,3309,5,4,ref,150.5,391.4063,4.407823,20.00138,399.9995,441.6197,89.28511,195.9102,100,400.9839,4.442736,-8.954798
4,1,22/02/2014,8:49:20 AM,3310,6,4,samp,150.5,402.5379,4.522081,19.99543,399.9996,442.4507,68.96091,196.1269,100,412.1923,4.556429,-11.23155
4,1,22/02/2014,8:49:40 AM,3311,17,11,ref,150.5,390.5685,4.398482,19.99855,399.9949,441.0713,98.44386,195.9624,100,400.1189,4.433197,-8.944698
4,1,22/02/2014,8:50:00 AM,3312,18,11,samp,150.5,399.9937,4.491007,19.99585,399.999,441.4232,90.72514,195.9661,100,409.6367,4.52555,-11.80555
4,1,22/02/2014,8:50:20 AM,3313,9,3,ref,150.5,393.6498,4.432436,19.9994,399.9996,441.6737,83.73779,195.9762,100,403.2264,4.46706,-9.070576
4,1,22/02/2014,8:50:40 AM,3314,10,3,samp,150.5,404.3715,4.548904,19.99657,400.0007,443.0523,54.77541,195.9358,100,414.0425,4.583113,-9.885422
4,1,22/02/2014,8:51:00 AM,3315,11,8,ref,150.5,389.6505,4.38798,20.00356,400.0007,440.6254,105.7325,196.0352,100,399.2123,4.422955,-8.989075
4,1,22/02/2014,8:51:20 AM,3316,12,8,samp,150.5,407.8897,4.577865,20.00179,400.0029,440.6897,103.626,196.2835,100,417.5768,4.611869,-12.1056
4,1,22/02/2014,8:51:40 AM,3317,15,9,ref,150.5,389.8923,4.39045,19.99912,400.0018,441.4054,88.78854,195.9111,100,399.4566,4.425409,-9.04535
